Datum,Emittent,Pfandbriefart,Fälligkeit,Spread,,ausstehendes Volumen,Kupon,,ISIN
19.01.2024,DZHYP,HypPfe,01.04.2027,18,5,750000000,0,500,DE000A14J5J4
19.01.2024,DZHYP,HypPfe,31.05.2033,29,3,500000000,3,250,DE000A3MQU45
19.01.2024,DZHYP,HypPfe,30.01.2029,23,8,750000000,0,875,DE000A2G9HL9
19.01.2024,DZHYP,HypPfe,22.03.2028,19,0,750000000,0,875,DE000A2GSP56
19.01.2024,DZHYP,HypPfe,23.06.2028,19,8,1000000000,0,10,DE000A289PA7
19.01.2024,DZHYP,HypPfe,30.05.2031,26,1,750000000,1,625,DE000A3MP684
19.01.2024,DZHYP,HypPfe,29.03.2030,24,5,1000000000,0,10,DE000A3H2TK9
19.01.2024,DZHYP,HypPfe,28.11.2031,26,9,750000000,2,500,DE000A3MQUX3
19.01.2024,DZHYP,HypPfe,27.10.2028,22,8,1000000000,0,10,DE000A289PH2
19.01.2024,DZHYP,OePfe,29.10.2027,19,0,500000000,3,0,DE000A3MQU11
19.01.2024,DZHYP,HypPfe,18.01.2030,24,6,750000000,0,875,DE000A13SR38
19.01.2024,DZHYP,HypPfe,30.11.2032,27,7,500000000,3,0,DE000A3MQUZ8
19.01.2024,DZHYP,HypPfe,29.06.2029,25,1,750000000,0,50,DE000A2TSDV6
19.01.2024,DZHYP,HypPfe,12.09.2025,1,7,1000000000,0,10,DE000A289PC3
19.01.2024,DZHYP,HypPfe,30.06.2027,15,9,500000000,0,750,DE000A2G9HD6
19.01.2024,DZHYP,HypPfe,30.08.2027,17,0,750000000,0,625,DE000A2BPJ86
19.01.2024,DZHYP,HypPfe,12.11.2027,20,2,500000000,0,10,DE000A2TSDY0
19.01.2024,DZHYP,HypPfe,02.02.2026,7,7,875000000,0,750,DE000A161ZQ3
19.01.2024,DZHYP,HypPfe,17.04.2034,31,4,500000000,0,875,DE000A2NB841
19.01.2024,DZHYP,HypPfe,13.11.2025,4,8,1000000000,0,500,DE000A2G9HE4
19.01.2024,DZHYP,OePfe,10.11.2034,30,9,500000000,0,375,DE000A2TSDZ7
19.01.2024,DZHYP,HypPfe,16.01.2026,2,5,500000000,3,0,DE000A3MQUY1
19.01.2024,DZHYP,HypPfe,31.03.2026,10,7,500000000,0,375,DE000A14KKM9
19.01.2024,DZHYP,HypPfe,30.07.2027,19,0,500000000,3,250,DE000A351XS1
19.01.2024,DZHYP,HypPfe,20.04.2029,23,0,1000000000,0,10,DE000A3H2TQ6
19.01.2024,DZHYP,HypPfe,26.10.2026,16,1,1000000000,0,10,DE000A3E5UY4
19.01.2024,DZHYP,HypPfe,28.02.2031,31,4,750000000,2,750,DE000A351XU7
19.01.2024,DZHYP,HypPfe,31.08.2026,12,7,500000000,0,100,DE000A2AAX45
19.01.2024,DZHYP,HypPfe,15.11.2030,24,2,750000000,0,10,DE000A3E5UU2
19.01.2024,DZHYP,HypPfe,21.11.2029,25,0,1000000000,0,750,DE000A3MP619
19.01.2024,DZHYP,HypPfe,30.09.2026,12,8,500000000,0,500,DE000A2AAW53
19.01.2024,HASPA,HypPfe,11.02.2028,16,7,500000000,0,10,DE000A254YU1
19.01.2024,HASPA,HypPfe,15.09.2028,17,7,500000000,3,0,DE000A351M80
19.01.2024,HASPA,HypPfe,30.03.2027,13,4,500000000,0,750,DE000A3MQYT3
19.01.2024,HCOB,HypPfe,01.02.2028,35,1,500000000,3,375,DE000HCB0BV0
19.01.2024,HCOB,HypPfe,01.07.2026,22,0,500000000,3,125,DE000HCB0BP2
19.01.2024,HCOB,HypPfe,20.07.2027,31,5,500000000,2,0,DE000HCB0BN7
19.01.2024,HCOB,HypPfe,19.01.2027,26,7,500000000,0,10,DE000HCB0BH9
19.01.2024,HCOB,HypPfe,02.11.2028,33,4,500000000,0,100,DE000HCB0BC0
19.01.2024,HELABA,HypPfe,25.09.2025,2,4,1000000000,0,500,XS1883355601
19.01.2024,HELABA,OePfe,31.08.2027,15,7,750000000,3,500,XS2711420054
19.01.2024,HELABA,HypPfe,19.01.2037,34,5,1000000000,0,500,XS2433240764
19.01.2024,HELABA,HypPfe,22.01.2025,-3,7,1250000000,0,10,XS2106576494
19.01.2024,HELABA,OePfe,20.01.2028,18,0,1000000000,3,375,XS2673929944
19.01.2024,HELABA,HypPfe,21.09.2026,8,7,1500000000,2,375,XS2536375368
19.01.2024,HELABA,OePfe,20.03.2028,19,4,1000000000,0,875,XS1793273092
19.01.2024,HELABA,OePfe,26.09.2029,21,4,1000000000,0,10,XS2056484889
19.01.2024,HELABA,OePfe,16.01.2026,6,0,750000000,0,500,XS1936186425
19.01.2024,HELABA,OePfe,22.01.2030,21,1,750000000,0,125,XS2106579670
19.01.2024,HELABA,HypPfe,19.07.2027,15,2,1250000000,0,10,XS2433126807
19.01.2024,HELABA,HypPfe,12.01.2027,13,1,1000000000,0,625,XS1548773982
19.01.2024,HVB,HypPfe,11.01.2029,24,9,1000000000,0,875,DE000HV2ARM0
19.01.2024,HVB,HypPfe,22.05.2034,31,7,1000000000,0,850,DE000HV2ASK2
19.01.2024,HVB,HypPfe,17.01.2033,27,2,1000000000,0,375,DE000HV2AYS3
19.01.2024,HVB,HypPfe,24.06.2030,25,2,1000000000,0,10,DE000HV2AYA1
19.01.2024,HVB,HypPfe,07.06.2027,23,0,500000000,1,375,DE000HV2AYZ8
19.01.2024,HVB,HypPfe,17.05.2027,23,2,750000000,3,0,DE000HV2AZT8
19.01.2024,HVB,HypPfe,15.09.2028,23,3,1000000000,0,10,DE000HV2ATM6
19.01.2024,HVB,HypPfe,27.04.2028,23,3,500000000,2,625,DE000HV2AY12
19.01.2024,HVB,HypPfe,10.03.2031,25,1,750000000,0,10,DE000HV2AYD5
19.01.2024,HVB,OePfe,23.02.2027,21,2,1000000000,0,500,DE000HV2AYU9
19.01.2024,HVB,HypPfe,21.01.2036,31,8,500000000,0,10,DE000HV2AX54
19.01.2024,HVB,HypPfe,04.05.2026,14,4,750000000,0,500,DE000HV2AMT6
19.01.2024,HVB,HypPfe,20.11.2025,5,6,850000000,0,625,DE000HV2ART5
19.01.2024,HVB,HypPfe,28.09.2026,15,6,500000000,0,10,DE000HV2AYN4
19.01.2024,HVB,HypPfe,13.07.2026,15,1,1000000000,3,0,DE000HV2AZC4
19.01.2024,HVB,HypPfe,27.02.2026,11,2,1000000000,2,750,DE000HV2AY79
19.01.2024,HVB,HypPfe,15.01.2032,26,9,1500000000,0,250,DE000HV2AS10
19.01.2024,HVB,OePfe,20.08.2025,0,0,1250000000,3,125,DE000HV2AZG5
19.01.2024,HVB,HypPfe,21.05.2029,25,8,500000000,0,10,DE000HV2AYJ2
19.01.2024,ING-DiBa,HypPfe,09.10.2033,34,5,500000000,1,250,DE000A1KRJS2
19.01.2024,ING-DiBa,HypPfe,07.10.2028,22,1,1250000000,0,10,DE000A1KRJV6
19.01.2024,ING-DiBa,HypPfe,15.02.2028,22,2,1000000000,3,250,DE000A2YNWC7
19.01.2024,ING-DiBa,HypPfe,16.11.2026,9,8,500000000,0,250,DE000A1KRJQ6
19.01.2024,ING-DiBa,HypPfe,23.05.2039,39,1,750000000,1,0,DE000A1KRJU8
19.01.2024,ING-DiBa,HypPfe,13.09.2030,25,8,1000000000,2,375,DE000A2YNWB9
19.01.2024,ING-DiBa,HypPfe,25.02.2029,22,9,1500000000,0,250,DE000A2YNWA1
19.01.2024,ING-DiBa,HypPfe,23.05.2027,16,0,750000000,0,125,DE000A1KRJT0
19.01.2024,LB SAAR,OePfe,17.01.2034,42,2,500000000,3,0,DE000SLB4360
19.01.2024,LBBW,HypPfe,14.01.2026,7,8,750000000,0,375,DE000LB125N3
19.01.2024,LBBW,OePfe,17.06.2026,6,8,500000000,0,10,DE000LB2CTH0
19.01.2024,LBBW,HypPfe,27.09.2027,13,9,500000000,3,250,DE000LB387B4
19.01.2024,LBBW,HypPfe,27.02.2025,-2,3,1000000000,0,375,DE000LB1DSM2
19.01.2024,LBBW,HypPfe,28.02.2028,16,5,1000000000,1,750,DE000LB2ZV93
19.01.2024,LBBW,OePfe,04.11.2026,7,6,750000000,3,250,DE000LB386A8
19.01.2024,LBBW,HypPfe,16.07.2027,14,5,750000000,0,10,DE000LB2CQG8
19.01.2024,LBBW,OePfe,26.02.2027,13,8,1000000000,2,375,DE000LB38077
19.01.2024,LBBW,HypPfe,23.03.2026,4,7,1000000000,2,875,DE000LB384E5
19.01.2024,LBBW,OePfe,15.09.2025,3,4,1000000000,0,875,DE000LB06CF2
19.01.2024,LBBW,HypPfe,18.09.2028,18,6,650000000,0,10,DE000LB2CMY0
19.01.2024,LBBW,OePfe,27.06.2033,28,8,500000000,3,250,DE000LB387C2
19.01.2024,LBBW,HypPfe,24.07.2029,20,3,750000000,0,125,DE000LB2ZSM3
19.01.2024,MUENCHENERHYP,HypPfe,07.05.2027,13,6,750000000,0,625,DE000MHB18J6
19.01.2024,MUENCHENERHYP,HypPfe,25.08.2032,24,7,1200000000,1,875,DE000MHB31J9
19.01.2024,MUENCHENERHYP,HypPfe,14.03.2025,0,4,750000000,0,500,DE000MHB13J7
19.01.2024,MUENCHENERHYP,HypPfe,05.09.2035,28,4,500000000,0,125,DE000MHB25J1
19.01.2024,MUENCHENERHYP,HypPfe,19.10.2039,33,9,750000000,0,10,DE000MHB27J7
19.01.2024,MUENCHENERHYP,HypPfe,23.11.2028,19,9,500000000,3,250,DE000MHB37J6
19.01.2024,MUENCHENERHYP,HypPfe,02.05.2036,30,0,500000000,0,250,DE000MHB28J5
19.01.2024,MUENCHENERHYP,HypPfe,28.08.2026,10,2,500000000,3,500,DE000MHB36J8
19.01.2024,MUENCHENERHYP,HypPfe,10.11.2027,14,4,750000000,0,625,DE000MHB20J2
19.01.2024,MUENCHENERHYP,HypPfe,14.08.2029,20,8,750000000,3,125,DE000MHB34J3
19.01.2024,MUENCHENERHYP,HypPfe,14.02.2030,19,5,1000000000,1,250,DE000MHB30J1
19.01.2024,MUENCHENERHYP,HypPfe,04.07.2028,18,8,1000000000,2,500,DE000MHB10J3
19.01.2024,MUENCHENERHYP,HypPfe,02.11.2040,34,7,500000000,0,10,DE000MHB26J9
19.01.2024,MUENCHENERHYP,HypPfe,23.10.2026,11,5,750000000,0,625,DE000MHB19J4
19.01.2024,MUENCHENERHYP,HypPfe,22.04.2026,6,4,750000000,0,500,DE000MHB17J8
19.01.2024,MUENCHENERHYP,HypPfe,04.08.2027,12,3,1000000000,3,0,DE000MHB32J7
19.01.2024,MUENCHENERHYP,HypPfe,18.04.2039,34,8,500000000,1,0,DE000MHB22J8
19.01.2024,MUENCHENERHYP,HypPfe,01.02.2029,18,7,750000000,0,125,DE000MHB29J3
19.01.2024,MUENCHENERHYP,HypPfe,14.08.2030,23,2,750000000,3,0,DE000MHB35J0
19.01.2024,MUENCHENERHYP,HypPfe,24.09.2025,-2,2,1225000000,2,750,DE000MHB33J5
19.01.2024,NORD/LB,HypPfe,20.02.2026,5,1,500000000,3,125,DE000NLB4RJ4
19.01.2024,NORD/LB,HypPfe,03.11.2025,2,8,500000000,1,375,DE000NLB3ZZ5
19.01.2024,NORD/LB,HypPfe,29.06.2026,12,8,750000000,0,500,DE000DHY4960
19.01.2024,NORD/LB,OePfe,18.01.2027,17,1,800000000,0,625,DE000NLB8739
19.01.2024,NORD/LB,HypPfe,13.01.2031,35,7,500000000,2,875,DE000NLB4Y34
19.01.2024,NORD/LB,HypPfe,23.09.2026,13,8,500000000,0,10,DE000NLB3UX1
19.01.2024,NORD/LB,HypPfe,05.03.2029,23,5,750000000,0,750,DE000DHY5025
19.01.2024,NORD/LB,OePfe,20.09.2027,19,1,500000000,2,500,DE000NLB3Z75
19.01.2024,NORD/LB,HypPfe,19.03.2030,28,0,500000000,2,875,DE000NLB34Y2
19.01.2024,NORD/LB,HypPfe,18.02.2027,16,6,500000000,0,10,DE000DHY5074
19.01.2024,NORD/LB,OePfe,28.10.2026,13,9,750000000,0,250,DE000NLB85X6
19.01.2024,NORD/LB,HypPfe,18.01.2028,21,2,1000000000,0,750,DE000NLB2TD7
19.01.2024,NORD/LB,HypPfe,20.06.2025,5,0,750000000,0,375,DE000DHY4861
19.01.2024,PBB,HypPfe,25.08.2026,33,2,500000000,0,10,DE000A3E5K73
19.01.2024,PBB,HypPfe,19.01.2029,51,9,500000000,2,875,DE000A30WF68
19.01.2024,PBB,HypPfe,01.03.2027,47,0,750000000,1,750,DE000A30WFU3
19.01.2024,PBB,HypPfe,13.10.2026,43,6,500000000,3,625,DE000A31RJS7
19.01.2024,PBB,OePfe,20.04.2035,54,5,800000000,1,250,DE000A13SWG1
19.01.2024,PBB,HypPfe,28.10.2027,50,3,500000000,3,625,DE000A31RJZ2
19.01.2024,PBB,OePfe,29.05.2028,51,6,700000000,2,375,DE000A1R06C5
19.01.2024,PBB,HypPfe,21.01.2028,47,9,750000000,0,100,DE000A2YNVY3
19.01.2024,PBB,HypPfe,16.10.2025,24,8,500000000,0,10,DE000A2YNVM8
19.01.2024,PBB,HypPfe,25.01.2027,46,4,500000000,3,0,DE000A30WF27
19.01.2024,PBB,HypPfe,15.01.2027,47,9,500000000,3,250,DE000A31RJ45
19.01.2024,PBB,HypPfe,14.04.2026,32,2,750000000,1,0,DE000A3T0YH5
19.01.2024,PBB,HypPfe,30.08.2027,46,5,600000000,0,625,DE000A2GSLV6
19.01.2024,SANTANCB,HypPfe,14.02.2030,11,5,500000000,0,50,XS2114143758
19.01.2024,SPK PFCW,HypPfe,22.01.2031,42,4,500000000,3,0,DE000A3823V5
19.01.2024,SPK PFCW,HypPfe,11.05.2029,33,9,500000000,3,0,DE000A351TH2
19.01.2024,WUESTBSPK,HypPfe,28.11.2028,33,1,500000000,3,375,DE000WBP0BK9
19.01.2024,WUESTBSPK,HypPfe,20.10.2027,20,5,500000000,0,10,DE000WBP0A79
19.01.2024,WUESTBSPK,HypPfe,19.10.2029,30,8,500000000,0,125,DE000WBP0BB8
22.01.2024,Aareal Bank,HypPfe,15.09.2028,44,4,500000000,0,10,DE000AAR0306
22.01.2024,Aareal Bank,HypPfe,01.02.2027,42,4,500000000,2,250,DE000AAR0348
22.01.2024,Aareal Bank,HypPfe,18.05.2026,30,1,500000000,3,875,DE000AAR0397
22.01.2024,Aareal Bank,HypPfe,10.05.2028,53,9,500000000,2,875,DE000AAR0405
22.01.2024,Aareal Bank,HypPfe,11.10.2027,42,1,750000000,3,0,DE000AAR0371
22.01.2024,Aareal Bank,HypPfe,15.07.2025,19,5,500000000,0,375,DE000AAR0215
22.01.2024,Aareal Bank,HypPfe,03.08.2026,31,2,500000000,0,10,DE000AAR0272
22.01.2024,Aareal Bank,HypPfe,01.02.2028,42,4,500000000,0,10,DE000AAR0280
22.01.2024,Aareal Bank,HypPfe,01.02.2030,44,4,750000000,0,125,DE000AAR0314
22.01.2024,Aareal Bank,HypPfe,01.02.2029,44,8,750000000,1,375,DE000AAR0330
22.01.2024,Aareal Bank,HypPfe,08.07.2027,40,6,500000000,0,10,DE000AAR0256
22.01.2024,Aareal Bank,HypPfe,14.09.2029,46,5,625000000,2,375,DE000AAR0363
22.01.2024,Aareal Bank,HypPfe,13.02.2026,19,9,750000000,3,125,DE000AAR0389
22.01.2024,APOBANK,HypPfe,06.02.2029,23,2,500000000,0,10,XS2113737097
22.01.2024,APOBANK,HypPfe,13.11.2029,24,0,500000000,0,50,XS2079126467
22.01.2024,APOBANK,HypPfe,14.02.2025,8,5,500000000,0,500,XS1770021860
22.01.2024,APOBANK,HypPfe,05.10.2027,18,9,500000000,0,750,XS1693853944
22.01.2024,APOBANK,HypPfe,05.07.2028,20,8,500000000,0,750,XS1852086211
22.01.2024,BAUSCH,HypPfe,13.09.2029,23,0,500000000,2,375,DE000A30VN02
22.01.2024,BAUSCH,HypPfe,24.06.2032,30,7,500000000,2,875,DE000A30V8H6
22.01.2024,BAUSCH,HypPfe,27.04.2033,33,7,500000000,0,200,DE000A3E5S18
22.01.2024,BAUSCH,HypPfe,22.10.2030,26,1,500000000,0,10,DE000A3H24G6
22.01.2024,BAUSCH,HypPfe,17.05.2034,38,5,500000000,2,0,DE000A30VH59
22.01.2024,BAUSCH,HypPfe,28.10.2031,28,4,500000000,0,200,DE000A3MP6H1
22.01.2024,BAYERN LB,HypPfe,30.04.2031,23,8,500000000,0,50,DE000BLB6JK8
22.01.2024,BAYERN LB,OePfe,20.05.2030,22,8,500000000,0,200,DE000BLB6JM4
22.01.2024,BAYERN LB,HypPfe,15.07.2030,26,6,750000000,2,875,DE000BLB6J10
22.01.2024,BAYERN LB,HypPfe,19.10.2027,14,7,500000000,3,125,DE000BLB6JT9
22.01.2024,BAYERN LB,OePfe,19.01.2028,22,7,650000000,0,750,DE000BLB6JC5
22.01.2024,BAYERN LB,OePfe,05.02.2029,22,7,500000000,0,750,DE000BLB6JH4
22.01.2024,BAYERN LB,OePfe,02.11.2029,23,3,500000000,0,125,DE000BLB6JL6
22.01.2024,BAYERN LB,OePfe,01.09.2031,24,9,500000000,2,125,DE000BLB6JQ5
22.01.2024,BAYERN LB,OePfe,10.09.2025,7,3,500000000,0,875,DE000BLB6H95
22.01.2024,BAYERN LB,OePfe,20.01.2026,9,5,500000000,0,750,DE000BLB6JB7
22.01.2024,BAYERN LB,OePfe,19.03.2025,4,6,500000000,0,500,DE000BLB6JD3
22.01.2024,BAYERN LB,HypPfe,11.01.2027,12,2,500000000,3,500,DE000BLB6J02
22.01.2024,BAYERN LB,OePfe,19.07.2027,14,2,500000000,0,625,DE000BLB6JE1
22.01.2024,BAYERN LB,OePfe,28.06.2032,24,2,500000000,2,500,DE000BLB6JP7
22.01.2024,BAYERN LB,OePfe,22.05.2029,23,9,500000000,3,0,DE000BLB6JV5
22.01.2024,BAYERN LB,OePfe,12.01.2033,26,7,500000000,2,875,DE000BLB6JR3
22.01.2024,BERLIN HYP,HypPfe,10.05.2032,25,0,750000000,1,750,DE000BHY0SB0
22.01.2024,BERLIN HYP,HypPfe,29.05.2029,21,5,500000000,0,375,DE000BHY0BQ4
22.01.2024,BERLIN HYP,HypPfe,24.05.2030,24,4,750000000,2,875,DE000BHY0GT7
22.01.2024,BERLIN HYP,HypPfe,10.01.2033,26,5,500000000,3,0,DE000BHY0GM2
22.01.2024,BERLIN HYP,HypPfe,24.08.2026,12,0,750000000,0,10,DE000BHY0HZ2
22.01.2024,BERLIN HYP,HypPfe,07.03.2028,19,6,750000000,3,375,DE000BHY0JY1
22.01.2024,BERLIN HYP,HypPfe,25.10.2027,15,6,750000000,3,0,DE000BHY0JW5
22.01.2024,BERLIN HYP,HypPfe,24.01.2028,15,9,500000000,0,10,DE000BHY0GE9
22.01.2024,BERLIN HYP,HypPfe,11.05.2026,1,6,500000000,3,0,DE000BHY0SP0
22.01.2024,BERLIN HYP,HypPfe,17.02.2027,13,8,500000000,0,10,DE000BHY0B14
22.01.2024,BERLIN HYP,HypPfe,18.01.2030,23,0,1000000000,0,125,DE000BHY0H34
22.01.2024,BERLIN HYP,HypPfe,22.10.2025,4,6,500000000,0,625,DE000BHY0GC3
22.01.2024,BERLIN HYP,HypPfe,23.08.2028,20,6,500000000,3,375,DE000BHY0SC8
22.01.2024,BERLIN HYP,HypPfe,19.05.2033,24,9,750000000,0,250,DE000BHY0HW9
22.01.2024,BERLIN HYP,HypPfe,27.01.2031,24,9,500000000,0,10,DE000BHY0C47
22.01.2024,BERLIN HYP,HypPfe,02.09.2030,23,8,500000000,0,10,DE000BHY0GX9
22.01.2024,BERLIN HYP,HypPfe,19.07.2027,15,0,500000000,0,10,DE000BHY0GL4
22.01.2024,BERLIN HYP,HypPfe,26.02.2026,4,3,500000000,0,750,DE000BHY0MX7
22.01.2024,BERLIN HYP,HypPfe,07.07.2028,18,7,500000000,0,10,DE000BHY0GD1
22.01.2024,BERLIN HYP,HypPfe,21.02.2025,-1,2,500000000,0,375,DE000BHY0MQ1
22.01.2024,BERLIN HYP,HypPfe,25.08.2025,0,4,1000000000,1,250,DE000BHY0GK6
22.01.2024,BERLIN HYP,HypPfe,23.02.2029,20,5,500000000,0,625,DE000BHY0JD5
22.01.2024,COMMERZBANK,HypPfe,20.04.2029,29,0,1250000000,3,125,DE000CZ43ZX7
22.01.2024,COMMERZBANK,HypPfe,28.04.2026,6,3,1000000000,2,875,DE000CZ43ZS7
22.01.2024,COMMERZBANK,HypPfe,09.05.2029,27,6,500000000,0,50,DE000CZ45VF8
22.01.2024,COMMERZBANK,HypPfe,18.04.2028,19,8,750000000,0,875,DE000CZ40MQ5
22.01.2024,COMMERZBANK,HypPfe,28.05.2025,3,1,1000000000,0,625,DE000CZ40MU7
22.01.2024,COMMERZBANK,HypPfe,08.09.2025,2,6,500000000,0,875,DE000CZ40KZ0
22.01.2024,COMMERZBANK,HypPfe,15.03.2027,18,2,1500000000,0,500,DE000CZ45W16
22.01.2024,COMMERZBANK,HypPfe,12.01.2032,29,9,1000000000,0,250,DE000CZ45WY7
22.01.2024,COMMERZBANK,OePfe,12.12.2025,4,7,750000000,3,375,DE000CZ43Z15
22.01.2024,COMMERZBANK,HypPfe,13.10.2028,24,5,750000000,2,875,DE000CZ43ZF4
22.01.2024,COMMERZBANK,HypPfe,01.09.2032,31,4,1000000000,2,250,DE000CZ45W99
22.01.2024,COMMERZBANK,HypPfe,09.01.2034,36,0,1000000000,1,250,DE000CZ40NP5
22.01.2024,COMMERZBANK,HypPfe,24.08.2027,20,0,1000000000,0,625,DE000CZ40MB7
22.01.2024,COMMERZBANK,HypPfe,09.06.2026,11,9,1000000000,0,500,DE000CZ40LG8
22.01.2024,COMMERZBANK,HypPfe,11.03.2030,26,8,1250000000,0,10,DE000CZ45VS1
22.01.2024,COMMERZBANK,OePfe,11.01.2027,20,0,1000000000,2,750,DE000CZ439N1
22.01.2024,COMMERZBANK,HypPfe,15.12.2026,13,9,750000000,0,125,DE000CZ40LQ7
22.01.2024,COMMERZBANK,HypPfe,08.12.2025,3,2,1000000000,2,750,DE000CZ43ZJ6
22.01.2024,COMMERZBANK,HypPfe,13.06.2033,33,3,750000000,3,125,DE000CZ43Z23
22.01.2024,COMMERZBANK,HypPfe,28.08.2028,24,6,1250000000,3,375,DE000CZ43Z72
22.01.2024,COMMERZBANK,HypPfe,13.03.2025,3,3,500000000,0,625,DE000CZ40MN2
22.01.2024,COMMERZBANK,HypPfe,09.01.2031,37,0,1000000000,2,750,DE000CZ439P6
22.01.2024,DEUTSCHE BANK AG,HypPfe,30.06.2037,39,8,800000000,2,625,DE000DL19WV6
22.01.2024,DEUTSCHE BANK AG,HypPfe,13.03.2029,30,0,500000000,3,375,DE000A352BT3
22.01.2024,DEUTSCHE BANK AG,HypPfe,19.05.2033,32,8,500000000,3,125,DE000A351TP5
22.01.2024,DEUTSCHE BANK AG,HypPfe,21.01.2030,26,3,500000000,0,125,DE000DL19U31
22.01.2024,DEUTSCHE BANK AG,HypPfe,22.01.2026,9,6,500000000,0,500,DE000DL19UM9
22.01.2024,DEUTSCHE BANK AG,HypPfe,02.10.2029,26,2,500000000,0,10,DE000DL19UW8
22.01.2024,DEUTSCHE BANK AG,HypPfe,20.09.2027,20,2,1000000000,2,250,DE000A30VPC2
22.01.2024,DEUTSCHE BANK AG,HypPfe,28.03.2028,23,1,1000000000,3,0,DE000A30V2V0
22.01.2024,DEUTSCHE BANK AG,HypPfe,09.06.2026,11,9,750000000,0,500,DE000DL19S01
22.01.2024,DEUTSCHE BANK AG,HypPfe,21.08.2025,7,0,500000000,0,625,DE000DL19T67
22.01.2024,DEUTSCHE BANK AG,HypPfe,20.09.2032,29,2,500000000,2,500,DE000A30VPD0
22.01.2024,DEUTSCHE BANK AG,HypPfe,19.10.2026,11,7,500000000,3,125,DE000A351NR4
22.01.2024,DKB,HypPfe,31.01.2035,29,8,500000000,3,0,DE000SCB0047
22.01.2024,DKB,OePfe,07.11.2029,18,6,500000000,0,10,DE000SCB0021
22.01.2024,DKB,HypPfe,19.03.2027,12,8,500000000,0,500,DE000DKB0432
22.01.2024,DKB,HypPfe,05.05.2032,23,6,500000000,1,625,DE000SCB0039
22.01.2024,DKB,OePfe,02.10.2028,18,1,500000000,0,875,DE000SCB0005
22.01.2024,DZHYP,HypPfe,15.01.2027,16,5,1000000000,0,10,DE000A2TSDW4
22.01.2024,DZHYP,HypPfe,31.03.2026,11,0,500000000,0,375,DE000A14KKM9
22.01.2024,DZHYP,HypPfe,31.05.2033,29,3,500000000,3,250,DE000A3MQU45
22.01.2024,DZHYP,HypPfe,27.10.2028,22,8,1000000000,0,10,DE000A289PH2
22.01.2024,DZHYP,HypPfe,22.03.2028,19,0,750000000,0,875,DE000A2GSP56
22.01.2024,DZHYP,HypPfe,23.06.2028,19,9,1000000000,0,10,DE000A289PA7
22.01.2024,DZHYP,HypPfe,30.08.2027,17,3,750000000,0,625,DE000A2BPJ86
22.01.2024,DZHYP,HypPfe,30.07.2027,19,1,500000000,3,250,DE000A351XS1
22.01.2024,DZHYP,HypPfe,02.02.2026,7,7,875000000,0,750,DE000A161ZQ3
22.01.2024,DZHYP,HypPfe,28.02.2031,31,1,750000000,2,750,DE000A351XU7
22.01.2024,DZHYP,HypPfe,29.03.2030,24,6,1000000000,0,10,DE000A3H2TK9
22.01.2024,DZHYP,HypPfe,21.11.2029,25,0,1000000000,0,750,DE000A3MP619
22.01.2024,DZHYP,OePfe,29.10.2027,19,2,500000000,3,0,DE000A3MQU11
22.01.2024,DZHYP,HypPfe,30.05.2031,26,3,750000000,1,625,DE000A3MP684
22.01.2024,DZHYP,HypPfe,30.11.2032,27,8,500000000,3,0,DE000A3MQUZ8
22.01.2024,DZHYP,HypPfe,30.06.2027,16,2,500000000,0,750,DE000A2G9HD6
22.01.2024,DZHYP,HypPfe,12.09.2025,1,9,1000000000,0,10,DE000A289PC3
22.01.2024,DZHYP,HypPfe,12.11.2027,20,3,500000000,0,10,DE000A2TSDY0
22.01.2024,DZHYP,HypPfe,30.01.2029,23,7,750000000,0,875,DE000A2G9HL9
22.01.2024,DZHYP,HypPfe,15.11.2030,24,2,750000000,0,10,DE000A3E5UU2
22.01.2024,DZHYP,HypPfe,18.01.2030,24,7,750000000,0,875,DE000A13SR38
22.01.2024,DZHYP,OePfe,10.11.2034,31,0,500000000,0,375,DE000A2TSDZ7
22.01.2024,DZHYP,HypPfe,16.01.2026,2,8,500000000,3,0,DE000A3MQUY1
22.01.2024,DZHYP,HypPfe,17.04.2034,31,5,500000000,0,875,DE000A2NB841
22.01.2024,DZHYP,HypPfe,20.04.2029,23,1,1000000000,0,10,DE000A3H2TQ6
22.01.2024,DZHYP,HypPfe,28.11.2031,26,9,750000000,2,500,DE000A3MQUX3
22.01.2024,DZHYP,HypPfe,26.10.2026,16,5,1000000000,0,10,DE000A3E5UY4
22.01.2024,DZHYP,HypPfe,13.11.2025,5,1,1000000000,0,500,DE000A2G9HE4
22.01.2024,DZHYP,HypPfe,31.08.2026,13,4,500000000,0,100,DE000A2AAX45
22.01.2024,DZHYP,HypPfe,31.01.2028,19,9,500000000,3,375,DE000A351XK8
22.01.2024,DZHYP,HypPfe,29.06.2029,25,1,750000000,0,50,DE000A2TSDV6
22.01.2024,DZHYP,HypPfe,01.04.2027,18,8,750000000,0,500,DE000A14J5J4
22.01.2024,DZHYP,HypPfe,30.09.2026,13,2,500000000,0,500,DE000A2AAW53
22.01.2024,HASPA,HypPfe,15.09.2028,18,2,500000000,3,0,DE000A351M80
22.01.2024,HASPA,HypPfe,30.03.2027,13,6,500000000,0,750,DE000A3MQYT3
22.01.2024,HASPA,HypPfe,11.02.2028,16,8,500000000,0,10,DE000A254YU1
22.01.2024,HCOB,HypPfe,19.01.2027,26,7,500000000,0,10,DE000HCB0BH9
